alabama,alabama,"0"
louisiana,michigan,"1,581"
louisiana,minnesota,"1,764"
louisiana,mississippi,"287"
louisiana,missouri,"774"
louisiana,montana-us,"2,367"
louisiana,nebraska,"1,366"
louisiana,nevada,"2,389"
louisiana,new-hampshire,"2,253"
louisiana,new-jersey,"1,879"
louisiana,new-mexico,"1,360"
louisiana,new-york,"1,942"
louisiana,north-carolina,"1,314"
louisiana,north-dakota,"1,995"
louisiana,ohio,"1,328"
louisiana,oklahoma,"655"
louisiana,oregon,"2,883"
louisiana,pennsylvania,"1,743"
louisiana,rhode-island,"2,175"
louisiana,south-carolina,"1,063"
louisiana,south-dakota,"1,601"
louisiana,tennessee,"710"
louisiana,texas,"762"
louisiana,utah,"1,968"
louisiana,vermont,"2,267"
louisiana,virginia,"1,417"
louisiana,washington,"3,185"
louisiana,west-virginia,"1,348"
louisiana,wisconsin,"1,448"
louisiana,wyoming,"1,907"
maine,alabama,"2,080"
maine,alaska,"5,150"
maine,arizona,"3,737"
maine,arkansas,"2,197"
maine,california,"4,237"
maine,colorado,"3,031"
maine,connecticut,"501"
maine,delaware,"865"
maine,florida,"2,226"
maine,georgia,"8,245"
maine,hawaii,"8,170"
maine,idaho,"3,547"
maine,illinois,"1,702"
maine,indiana,"1,471"
maine,iowa,"1,940"
maine,kansas,"2,484"
maine,kentucky,"1,482"
maine,louisiana,"2,516"
maine,maine,"0"
maine,maryland,"910"
maine,massachusetts,"353"
maine,michigan,"1,281"
maine,minnesota,"1,954"
maine,mississippi,"2,237"
maine,missouri,"2,025"
maine,montana-us,"3,135"
maine,nebraska,"2,488"
maine,nevada,"3,899"
maine,new-hampshire,"285"
maine,new-jersey,"706"
maine,new-mexico,"3,302"
maine,new-york,"627"
maine,north-carolina,"1,328"
maine,north-dakota,"2,423"
maine,ohio,"1,223"
maine,oklahoma,"2,599"
maine,oregon,"3,997"
maine,pennsylvania,"773"
maine,rhode-island,"440"
maine,south-carolina,"1,616"
maine,south-dakota,"2,407"
maine,tennessee,"1,806"
maine,texas,"3,009"
maine,utah,"3,458"
maine,vermont,"259"
maine,virginia,"1,160"
maine,washington,"4,053"
maine,west-virginia,"1,173"
maine,wisconsin,"1,543"
maine,wyoming,"3,009"
maryland,alabama,"1,190"
maryland,alaska,"5,370"
maryland,arizona,"3,115"
maryland,arkansas,"1,414"
maryland,california,"3,735"
maryland,colorado,"2,503"
maryland,connecticut,"414"
maryland,delaware,"98"
maryland,florida,"1,341"
maryland,georgia,"9,155"
maryland,hawaii,"7,711"
maryland,idaho,"3,198"
maryland,illinois,"1,105"
maryland,indiana,"826"
maryland,iowa,"1,428"
maryland,kansas,"1,887"
maryland,kentucky,"679"
maryland,louisiana,"1,656"
maryland,maine,"910"
maryland,maryland,"0"
maryland,massachusetts,"580"
maryland,michigan,"947"
maryland,minnesota,"1,697"
maryland,mississippi,"1,371"
maryland,missouri,"1,329"
maryland,montana-us,"2,860"
maryland,nebraska,"1,991"
maryland,nevada,"3,422"
maryland,new-hampshire,"627"
maryland,new-jersey,"223"
maryland,new-mexico,"2,645"
maryland,new-york,"292"
maryland,north-carolina,"421"
maryland,north-dakota,"2,179"
maryland,ohio,"558"
maryland,oklahoma,"1,870"
maryland,oregon,"3,665"
maryland,pennsylvania,"244"
maryland,rhode-island,"521"
maryland,south-carolina,"706"
maryland,south-dakota,"2,010"
maryland,tennessee,"964"
maryland,texas,"2,244"
maryland,utah,"2,959"
maryland,vermont,"699"
maryland,virginia,"251"
maryland,washington,"3,814"
maryland,west-virginia,"335"
maryland,wisconsin,"1,142"
maryland,wyoming,"2,600"
massachusetts,alabama,"1,768"
massachusetts,alaska,"5,315"
massachusetts,arizona,"3,564"
massachusetts,arkansas,"1,942"
massachusetts,california,"4,118"
massachusetts,colorado,"2,893"
massachusetts,connecticut,"167"
massachusetts,delaware,"523"
massachusetts,florida,"1,876"
massachusetts,georgia,"8,580"
massachusetts,hawaii,"8,081"
massachusetts,idaho,"3,486"
massachusetts,illinois,"1,514"
massachusetts,indiana,"1,256"
massachusetts,iowa,"1,791"
massachusetts,kansas,"2,311"
massachusetts,kentucky,"1,208"
massachusetts,louisiana,"2,224"
massachusetts,maine,"353"
massachusetts,maryland,"580"
massachusetts,massachusetts,"0"
massachusetts,michigan,"1,170"
massachusetts,minnesota,"1,905"
massachusetts,mississippi,"1,940"
massachusetts,missouri,"1,805"
massachusetts,montana-us,"3,099"
massachusetts,nebraska,"2,356"
massachusetts,nevada,"3,788"
massachusetts,new-hampshire,"89"
massachusetts,new-jersey,"364"
massachusetts,new-mexico,"3,111"
massachusetts,new-york,"289"
massachusetts,north-carolina,"990"
massachusetts,north-dakota,"2,389"
massachusetts,ohio,"988"
massachusetts,oklahoma,"2,371"
massachusetts,oregon,"3,946"
massachusetts,pennsylvania,"501"
massachusetts,rhode-island,"92"
massachusetts,south-carolina,"1,279"
massachusetts,south-dakota,"2,313"
massachusetts,tennessee,"1,520"
massachusetts,texas,"2,767"
massachusetts,utah,"3,335"
massachusetts,vermont,"258"
massachusetts,virginia,"831"
massachusetts,washington,"4,040"
massachusetts,west-virginia,"877"
massachusetts,wisconsin,"1,423"
massachusetts,wyoming,"2,918"
michigan,alabama,"1,336"
michigan,alaska,"4,460"
michigan,arizona,"2,466"
michigan,arkansas,"1,143"
michigan,california,"2,961"
michigan,colorado,"1,750"
michigan,connecticut,"1,063"
michigan,delaware,"1,031"
michigan,florida,"1,883"
michigan,georgia,"9,152"
michigan,hawaii,"6,913"
michigan,idaho,"2,317"
michigan,illinois,"514"
michigan,indiana,"452"
michigan,iowa,"667"
michigan,kansas,"1,222"
michigan,kentucky,"728"
michigan,louisiana,"1,581"
michigan,maine,"1,281"
michigan,maryland,"947"
michigan,massachusetts,"1,170"
michigan,michigan,"0"
michigan,minnesota,"758"
michigan,mississippi,"1,368"
michigan,missouri,"877"
michigan,montana-us,"1,944"
michigan,nebraska,"1,207"
michigan,nevada,"2,626"
michigan,new-hampshire,"1,135"
michigan,new-jersey,"1,038"
michigan,new-mexico,"2,048"
michigan,new-york,"1,032"
michigan,north-carolina,"1,103"
michigan,north-dakota,"1,245"
michigan,ohio,"486"
michigan,oklahoma,"1,426"
michigan,oregon,"2,780"
michigan,pennsylvania,"770"
michigan,rhode-island,"1,190"
michigan,south-carolina,"1,225"
michigan,south-dakota,"1,143"
michigan,tennessee,"980"
michigan,texas,"1,852"
michigan,utah,"2,180"
michigan,vermont,"1,036"
michigan,virginia,"962"
michigan,washington,"2,894"
michigan,west-virginia,"767"
michigan,wisconsin,"262"
michigan,wyoming,"1,749"
minnesota,alabama,"1,732"
minnesota,alaska,"3,809"
minnesota,arizona,"1,973"
minnesota,arkansas,"1,302"
minnesota,california,"2,321"
minnesota,colorado,"1,203"
minnesota,connecticut,"1,812"
minnesota,delaware,"1,785"
minnesota,florida,"2,410"
minnesota,georgia,"9,309"
minnesota,hawaii,"6,217"
minnesota,idaho,"1,593"
minnesota,illinois,"800"
minnesota,indiana,"996"
minnesota,iowa,"554"
minnesota,kansas,"912"
minnesota,kentucky,"1,307"
minnesota,louisiana,"1,764"
minnesota,maine,"1,954"
minnesota,maryland,"1,697"
minnesota,massachusetts,"1,905"
minnesota,michigan,"758"
minnesota,minnesota,"0"
minnesota,mississippi,"1,658"
minnesota,missouri,"1,001"
minnesota,montana-us,"1,195"
minnesota,nebraska,"716"
minnesota,nevada,"1,976"
minnesota,new-hampshire,"1,858"
minnesota,new-jersey,"1,796"
minnesota,new-mexico,"1,650"
minnesota,new-york,"1,789"
minnesota,north-carolina,"1,785"
minnesota,north-dakota,"488"
minnesota,ohio,"1,180"
minnesota,oklahoma,"1,317"
minnesota,oregon,"2,046"
minnesota,pennsylvania,"1,528"
minnesota,rhode-island,"1,935"
minnesota,south-carolina,"1,831"
minnesota,south-dakota,"511"
minnesota,tennessee,"1,417"
minnesota,texas,"1,698"
minnesota,utah,"1,566"
minnesota,vermont,"1,734"
minnesota,virginia,"1,675"
minnesota,washington,"2,139"
minnesota,west-virginia,"1,472"
minnesota,wisconsin,"567"
minnesota,wyoming,"1,074"
mississippi,alabama,"235"
mississippi,alaska,"5,380"
mississippi,arizona,"2,028"
mississippi,arkansas,"388"
mississippi,california,"2,786"
mississippi,colorado,"1,676"
mississippi,connecticut,"1,773"
mississippi,delaware,"1,449"
mississippi,florida,"921"
mississippi,georgia,"10,437"
mississippi,hawaii,"6,661"
mississippi,idaho,"2,557"
mississippi,illinois,"919"
mississippi,indiana,"925"
mississippi,iowa,"1,107"
mississippi,kansas,"1,104"
mississippi,kentucky,"767"
mississippi,louisiana,"287"
mississippi,maine,"2,237"
mississippi,maryland,"1,371"
mississippi,massachusetts,"1,940"
mississippi,michigan,"1,368"
mississippi,minnesota,"1,658"
mississippi,mississippi,"0"
mississippi,missouri,"661"
mississippi,montana-us,"2,403"
mississippi,nebraska,"1,378"
mississippi,nevada,"2,541"
mississippi,new-hampshire,"1,971"
mississippi,new-jersey,"1,593"
mississippi,new-mexico,"1,549"
mississippi,new-york,"1,658"
mississippi,north-carolina,"1,029"
mississippi,north-dakota,"1,952"
mississippi,ohio,"1,067"
mississippi,oklahoma,"771"
mississippi,oregon,"2,991"
mississippi,pennsylvania,"1,464"
mississippi,rhode-island,"1,890"
mississippi,south-carolina,"786"
mississippi,south-dakota,"1,581"
mississippi,tennessee,"437"
mississippi,texas,"991"
mississippi,utah,"2,100"
mississippi,vermont,"1,990"
mississippi,virginia,"1,131"
mississippi,washington,"3,268"
mississippi,west-virginia,"1,066"
mississippi,wisconsin,"1,270"
mississippi,wyoming,"1,969"
missouri,alabama,"771"
missouri,alaska,"4,734"
missouri,arizona,"1,786"
missouri,arkansas,"307"
missouri,california,"2,438"
missouri,colorado,"1,224"
missouri,connecticut,"1,652"
missouri,delaware,"1,425"
missouri,florida,"1,494"
missouri,georgia,"10,028"
missouri,hawaii,"6,403"
missouri,idaho,"2,035"
missouri,illinois,"363"
missouri,indiana,"555"
missouri,iowa,"448"
missouri,kansas,"592"
missouri,kentucky,"665"
missouri,louisiana,"774"
missouri,maine,"2,025"
missouri,maryland,"1,329"
missouri,massachusetts,"1,805"
missouri,michigan,"877"
missouri,minnesota,"1,001"
missouri,mississippi,"661"
missouri,missouri,"0"
missouri,montana-us,"1,811"
missouri,nebraska,"795"
missouri,nevada,"2,144"
missouri,new-hampshire,"1,806"
missouri,new-jersey,"1,525"
missouri,new-mexico,"1,317"
missouri,new-york,"1,564"
missouri,north-carolina,"1,167"
missouri,north-dakota,"1,301"
missouri,ohio,"817"
missouri,oklahoma,"574"
missouri,oregon,"2,492"
missouri,pennsylvania,"1,306"
missouri,rhode-island,"1,785"
missouri,south-carolina,"1,066"
missouri,south-dakota,"951"
missouri,tennessee,"542"
missouri,texas,"992"
missouri,utah,"1,680"
missouri,vermont,"1,766"
missouri,virginia,"1,162"
missouri,washington,"2,723"
missouri,west-virginia,"997"
missouri,wisconsin,"695"
missouri,wyoming,"1,425"
montana-us,alabama,"2,566"
montana-us,alaska,"3,053"
montana-us,arizona,"1,426"
montana-us,arkansas,"2,018"
montana-us,california,"1,349"
montana-us,colorado,"895"
montana-us,connecticut,"3,005"
montana-us,delaware,"2,952"
montana-us,florida,"3,297"
montana-us,georgia,"9,790"
montana-us,hawaii,"5,060"
montana-us,idaho,"463"
montana-us,illinois,"1,818"
montana-us,indiana,"2,080"
montana-us,iowa,"1,480"
montana-us,kansas,"1,303"
montana-us,kentucky,"2,358"
montana-us,louisiana,"2,367"
montana-us,maine,"3,135"
montana-us,maryland,"2,860"
montana-us,massachusetts,"3,099"
montana-us,michigan,"1,944"
montana-us,minnesota,"1,195"
montana-us,mississippi,"2,403"
montana-us,missouri,"1,811"
montana-us,montana-us,"0"
montana-us,nebraska,"1,027"
montana-us,nevada,"1,024"
montana-us,new-hampshire,"3,052"
montana-us,new-jersey,"2,978"
montana-us,new-mexico,"1,423"
montana-us,new-york,"2,977"
montana-us,north-carolina,"2,875"
montana-us,north-dakota,"713"
montana-us,ohio,"2,315"
montana-us,oklahoma,"1,723"
montana-us,oregon,"868"
montana-us,pennsylvania,"2,710"
montana-us,rhode-island,"3,129"
montana-us,south-carolina,"2,848"
montana-us,south-dakota,"879"
montana-us,tennessee,"2,346"
montana-us,texas,"1,881"
montana-us,utah,"842"
montana-us,vermont,"2,924"
montana-us,virginia,"2,799"
montana-us,washington,"953"
montana-us,west-virginia,"2,597"
montana-us,wisconsin,"1,720"
montana-us,wyoming,"487"
nebraska,alabama,"1,539"
nebraska,alaska,"4,025"
nebraska,arizona,"1,284"
nebraska,arkansas,"992"
nebraska,california,"1,762"
nebraska,colorado,"543"
nebraska,connecticut,"2,228"
nebraska,delaware,"2,088"
nebraska,florida,"2,271"
nebraska,georgia,"10,019"
nebraska,hawaii,"5,732"
nebraska,idaho,"1,246"
nebraska,illinois,"887"
nebraska,indiana,"1,167"
nebraska,iowa,"568"
nebraska,kansas,"301"
nebraska,kentucky,"1,399"
nebraska,louisiana,"1,366"
nebraska,maine,"2,488"
nebraska,maryland,"1,991"
nebraska,massachusetts,"2,356"
nebraska,michigan,"1,207"
nebraska,minnesota,"716"
nebraska,mississippi,"1,378"
nebraska,missouri,"795"
nebraska,montana-us,"1,027"
nebraska,nebraska,"0"
nebraska,nevada,"1,436"
nebraska,new-hampshire,"2,331"
nebraska,new-jersey,"2,150"
nebraska,new-mexico,"934"
nebraska,new-york,"2,169"
nebraska,north-carolina,"1,921"
nebraska,north-dakota,"679"
nebraska,ohio,"1,433"
nebraska,oklahoma,"761"
nebraska,oregon,"1,708"
nebraska,pennsylvania,"1,895"
nebraska,rhode-island,"2,361"
nebraska,south-carolina,"1,853"
nebraska,south-dakota,"275"
nebraska,tennessee,"1,336"
nebraska,texas,"1,057"
nebraska,utah,"979"
nebraska,vermont,"2,242"
nebraska,virginia,"1,878"
nebraska,washington,"1,929"
nebraska,west-virginia,"1,687"
nebraska,wisconsin,"946"
nebraska,wyoming,"634"
nevada,alabama,"2,758"
nevada,alaska,"3,559"
nevada,arizona,"711"
nevada,arkansas,"2,218"
nevada,california,"347"
nevada,colorado,"922"
nevada,connecticut,"3,664"
nevada,delaware,"3,519"
nevada,florida,"3,454"
nevada,georgia,"10,792"
nevada,hawaii,"4,296"
nevada,idaho,"601"
nevada,illinois,"2,317"
nevada,indiana,"2,596"
nevada,iowa,"2,004"
nevada,kansas,"1,553"
nevada,kentucky,"2,799"
nevada,louisiana,"2,389"
nevada,maine,"3,899"
nevada,maryland,"3,422"
nevada,massachusetts,"3,788"
nevada,michigan,"2,626"
nevada,minnesota,"1,976"
nevada,mississippi,"2,541"
nevada,missouri,"2,144"
nevada,montana-us,"1,024"
nevada,nebraska,"1,436"
nevada,nevada,"0"
nevada,new-hampshire,"3,759"
nevada,new-jersey,"3,586"
nevada,new-mexico,"1,055"
nevada,new-york,"3,605"
nevada,north-carolina,"3,311"
nevada,north-dakota,"1,581"
nevada,ohio,"2,866"
nevada,oklahoma,"1,769"
nevada,oregon,"654"
nevada,pennsylvania,"3,332"
nevada,rhode-island,"3,796"
nevada,south-carolina,"3,193"
nevada,south-dakota,"1,493"
nevada,tennessee,"2,663"
nevada,texas,"1,678"
nevada,utah,"464"
nevada,vermont,"3,661"
nevada,virginia,"3,291"
nevada,washington,"1,056"
nevada,west-virginia,"3,108"
nevada,wisconsin,"2,368"
nevada,wyoming,"903"
new-hampshire,alabama,"1,806"
new-hampshire,alaska,"5,235"
new-hampshire,arizona,"3,552"
new-hampshire,arkansas,"1,955"
new-hampshire,california,"4,091"
new-hampshire,colorado,"2,870"
new-hampshire,connecticut,"216"
new-hampshire,delaware,"580"
new-hampshire,florida,"1,942"
new-hampshire,georgia,"8,528"
new-hampshire,hawaii,"8,049"
new-hampshire,idaho,"3,445"
new-hampshire,illinois,"1,503"
new-hampshire,indiana,"1,253"
new-hampshire,iowa,"1,769"
new-hampshire,kansas,"2,297"
new-hampshire,kentucky,"1,228"
new-hampshire,louisiana,"2,253"
new-hampshire,maine,"285"
new-hampshire,maryland,"627"
new-hampshire,massachusetts,"89"
new-hampshire,michigan,"1,135"
new-hampshire,minnesota,"1,858"
new-hampshire,mississippi,"1,971"
new-hampshire,missouri,"1,806"
new-hampshire,montana-us,"3,052"
new-hampshire,nebraska,"2,331"
new-hampshire,nevada,"3,759"
new-hampshire,new-hampshire,"0"
new-hampshire,new-jersey,"421"
new-hampshire,new-mexico,"3,104"
new-hampshire,new-york,"342"
new-hampshire,north-carolina,"1,044"
new-hampshire,north-dakota,"2,341"
new-hampshire,ohio,"990"
new-hampshire,oklahoma,"2,375"
new-hampshire,oregon,"3,903"
new-hampshire,pennsylvania,"514"
new-hampshire,rhode-island,"179"
new-hampshire,south-carolina,"1,332"
new-hampshire,south-dakota,"2,278"
new-hampshire,tennessee,"1,545"
new-hampshire,texas,"2,777"
new-hampshire,utah,"3,309"
new-hampshire,vermont,"172"
new-hampshire,virginia,"878"
new-hampshire,washington,"3,989"
new-hampshire,west-virginia,"905"
new-hampshire,wisconsin,"1,392"
new-hampshire,wyoming,"2,884"
new-jersey,alabama,"1,412"
new-jersey,alaska,"5,385"
new-jersey,arizona,"3,306"
new-jersey,arkansas,"1,627"
new-jersey,california,"3,906"
new-jersey,colorado,"2,674"
new-jersey,connecticut,"204"
new-jersey,delaware,"160"
new-jersey,florida,"1,523"
new-jersey,georgia,"8,944"
new-jersey,hawaii,"7,881"
new-jersey,idaho,"3,334"
new-jersey,illinois,"1,274"
new-jersey,indiana,"999"
new-jersey,iowa,"1,583"
new-jersey,kansas,"2,067"
new-jersey,kentucky,"889"
new-jersey,louisiana,"1,879"
new-jersey,maine,"706"
new-jersey,maryland,"223"
new-jersey,massachusetts,"364"
new-jersey,michigan,"1,038"
new-jersey,minnesota,"1,796"
new-jersey,mississippi,"1,593"
new-jersey,missouri,"1,525"
new-jersey,montana-us,"2,978"
new-jersey,nebraska,"2,150"
new-jersey,nevada,"3,586"
new-jersey,new-hampshire,"421"
new-jersey,new-jersey,"0"
new-jersey,new-mexico,"2,841"
new-jersey,new-york,"80"
new-jersey,north-carolina,"626"
new-jersey,north-dakota,"2,282"
new-jersey,ohio,"724"
new-jersey,oklahoma,"2,076"
new-jersey,oregon,"3,800"
new-jersey,pennsylvania,"268"
new-jersey,rhode-island,"299"
new-jersey,south-carolina,"915"
new-jersey,south-dakota,"2,147"
new-jersey,tennessee,"1,184"
new-jersey,texas,"2,457"
new-jersey,utah,"3,126"
new-jersey,vermont,"522"
new-jersey,virginia,"471"
new-jersey,washington,"3,930"
new-jersey,west-virginia,"546"
new-jersey,wisconsin,"1,261"
new-jersey,wyoming,"2,746"
new-mexico,alabama,"1,778"
new-mexico,alaska,"4,417"
new-mexico,arizona,"484"
new-mexico,arkansas,"1,285"
new-mexico,california,"1,251"
new-mexico,colorado,"558"
new-mexico,connecticut,"2,963"
new-mexico,delaware,"2,741"
new-mexico,florida,"2,438"
new-mexico,georgia,"10,939"
new-mexico,hawaii,"5,129"
new-mexico,idaho,"1,306"
new-mexico,illinois,"1,602"
new-mexico,indiana,"1,855"
new-mexico,iowa,"1,383"
new-mexico,kansas,"826"
new-mexico,kentucky,"1,973"
new-mexico,louisiana,"1,360"
new-mexico,maine,"3,302"
new-mexico,maryland,"2,645"
new-mexico,massachusetts,"3,111"
new-mexico,michigan,"2,048"
new-mexico,minnesota,"1,650"
new-mexico,mississippi,"1,549"
new-mexico,missouri,"1,317"
new-mexico,montana-us,"1,423"
new-mexico,nebraska,"934"
new-mexico,nevada,"1,055"
new-mexico,new-hampshire,"3,104"
new-mexico,new-jersey,"2,841"
new-mexico,new-mexico,"0"
new-mexico,new-york,"2,879"
new-mexico,north-carolina,"2,443"
new-mexico,north-dakota,"1,503"
new-mexico,ohio,"2,127"
new-mexico,oklahoma,"805"
new-mexico,oregon,"1,631"
new-mexico,pennsylvania,"2,617"
new-mexico,rhode-island,"3,096"
new-mexico,south-carolina,"2,273"
new-mexico,south-dakota,"1,168"
new-mexico,tennessee,"1,761"
new-mexico,texas,"624"
new-mexico,utah,"707"
new-mexico,vermont,"3,045"
new-mexico,virginia,"2,467"
new-mexico,washington,"1,991"
new-mexico,west-virginia,"2,312"
new-mexico,wisconsin,"1,794"
new-mexico,wyoming,"958"
new-york,alabama,"1,481"
new-york,alaska,"5,344"
new-york,arizona,"3,341"
new-york,arkansas,"1,678"
new-york,california,"3,928"
new-york,colorado,"2,697"
new-york,connecticut,"125"
new-york,delaware,"239"
new-york,florida,"1,603"
new-york,georgia,"8,867"
new-york,hawaii,"7,901"
new-york,idaho,"3,341"
new-york,illinois,"1,300"
new-york,indiana,"1,029"
new-york,iowa,"1,601"
new-york,kansas,"2,096"
new-york,kentucky,"941"
new-york,louisiana,"1,942"
new-york,maine,"627"
new-york,maryland,"292"
new-york,massachusetts,"289"
new-york,michigan,"1,032"
new-york,minnesota,"1,789"
new-york,mississippi,"1,658"
new-york,missouri,"1,564"
new-york,montana-us,"2,977"
new-york,nebraska,"2,169"
new-york,nevada,"3,605"
new-york,new-hampshire,"342"
new-york,new-jersey,"80"
new-york,new-mexico,"2,879"
new-york,new-york,"0"
new-york,north-carolina,"703"
new-york,north-dakota,"2,276"
new-york,ohio,"754"
new-york,oklahoma,"2,121"
new-york,oregon,"3,805"
new-york,pennsylvania,"274"
new-york,rhode-island,"233"
new-york,south-carolina,"992"
new-york,south-dakota,"2,155"
new-york,tennessee,"1,243"
new-york,texas,"2,507"
new-york,utah,"3,146"
new-york,vermont,"443"
new-york,virginia,"543"
new-york,washington,"3,926"
new-york,west-virginia,"601"
new-york,wisconsin,"1,265"
new-york,wyoming,"2,756"
north-carolina,alabama,"822"
north-carolina,alaska,"5,560"
north-carolina,arizona,"2,925"
north-carolina,arkansas,"1,164"
north-carolina,california,"3,605"
north-carolina,colorado,"2,390"
north-carolina,connecticut,"829"
north-carolina,delaware,"467"
north-carolina,florida,"928"
north-carolina,georgia,"9,570"
north-carolina,hawaii,"7,562"
north-carolina,idaho,"3,163"
north-carolina,illinois,"1,057"
north-carolina,indiana,"800"
north-carolina,iowa,"1,396"
north-carolina,kansas,"1,758"
north-carolina,kentucky,"522"
north-carolina,louisiana,"1,314"
north-carolina,maine,"1,328"
north-carolina,maryland,"421"
north-carolina,massachusetts,"990"
north-carolina,michigan,"1,103"
north-carolina,minnesota,"1,785"
north-carolina,mississippi,"1,029"
north-carolina,missouri,"1,167"
north-carolina,montana-us,"2,875"
north-carolina,nebraska,"1,921"
north-carolina,nevada,"3,311"
north-carolina,new-hampshire,"1,044"
north-carolina,new-jersey,"626"
north-carolina,new-mexico,"2,443"
north-carolina,new-york,"703"
north-carolina,north-carolina,"0"
north-carolina,north-dakota,"2,238"
north-carolina,ohio,"619"
north-carolina,oklahoma,"1,642"
north-carolina,oregon,"3,628"
north-carolina,pennsylvania,"625"
north-carolina,rhode-island,"920"
north-carolina,south-carolina,"290"
north-carolina,south-dakota,"1,998"
north-carolina,tennessee,"685"
north-carolina,texas,"1,973"
north-carolina,utah,"2,847"
north-carolina,vermont,"1,120"
north-carolina,virginia,"188"
north-carolina,washington,"3,820"
north-carolina,west-virginia,"340"
north-carolina,wisconsin,"1,221"
north-carolina,wyoming,"2,552"
north-dakota,alabama,"2,070"
north-dakota,alaska,"3,434"
north-dakota,arizona,"1,721"
north-dakota,arkansas,"1,569"
north-dakota,california,"1,927"
north-dakota,colorado,"969"
north-dakota,connecticut,"2,299"
north-dakota,delaware,"2,267"
north-dakota,florida,"2,782"
north-dakota,georgia,"9,451"
north-dakota,hawaii,"5,760"
north-dakota,idaho,"1,134"
north-dakota,illinois,"1,204"
north-dakota,indiana,"1,439"
north-dakota,iowa,"888"
north-dakota,kansas,"970"
north-dakota,kentucky,"1,738"
north-dakota,louisiana,"1,995"
north-dakota,maine,"2,423"
north-dakota,maryland,"2,179"
north-dakota,massachusetts,"2,389"
north-dakota,michigan,"1,245"
north-dakota,minnesota,"488"
north-dakota,mississippi,"1,952"
north-dakota,missouri,"1,301"
